predictor,cohort,control,dataset,split,sequence_unit,target_empty,prediction_empty,threshold,boundary_ratio,dice,iou,precision,sensitivity,specificity,f2,mae,boundary_iou,false_positive_fraction
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq20,False,False,0.5,0.02,0.8059757004711133,0.6750077873533382,0.9998462011688711,0.6750778816199376,0.9999900952833739,0.7219803651548132,0.06782782077789307,0.23872509960159363,9.04224537037037e-06
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq20,False,False,0.5,0.02,0.000893854748603352,0.000447127207690588,0.005865102639296188,0.0004837929366231253,0.9896425297891842,0.0005925223677193814,0.12873341143131256,0.0010350181128169743,0.009195963541666666
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq20,False,False,0.5,0.02,0.5156301632410284,0.34737310774710595,0.9875949367088608,0.34889544763437974,0.9995070968001529,0.4007272876689814,0.10251376032829285,0.2865926558497011,0.00044307002314814816
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.9677502413904088,0.937515589922674,0.9561180361231238,0.9796689691124723,0.9966478492795305,0.9748664211236188,0.0049874447286129,0.7902450744834214,0.003119574652777778
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.16999508116084605,0.0928932372863133,0.18648823656378158,0.1561822125813449,0.9641252617551875,0.1614289451066851,0.06859251856803894,0.11038401928706733,0.03408022280092592
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.693368700265252,0.5306536743808363,0.6665816651791406,0.7223987840265303,0.9746988534662087,0.7104998505069174,0.031460244208574295,0.07958068802598553,0.023645471643518517
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.8035993158325277,0.6716807558428642,0.7574653021169213,0.8557174532784289,0.9834097316787818,0.834079471425484,0.028652122244238853,0.32722463631211035,0.01564308449074074
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.9152158359170045,0.8436847312300758,0.9767116314583864,0.8610051604218084,0.998200200633372,0.8819000781357724,0.025351814925670624,0.5308544303797469,0.0016547309027777778
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.4554489772333295,0.29487467265245043,0.4913965087281795,0.4244023260822744,0.9597358498015912,0.4362988220706758,0.07319027930498123,0.08195620045680505,0.03688331886574074
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.9081437380395492,0.8317429406037001,0.9656341849423469,0.8571141882400161,0.9969789120108123,0.8768220078012728,0.05998501926660538,0.4575429888317674,0.0027488425925925927
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.8491343775762572,0.7378223495702005,0.9112356237098201,0.7949575508103937,0.9941449940671867,0.8157769681609377,0.052281614392995834,0.39266304347826086,0.005443431712962963
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.874254856581808,0.7766010465985547,0.9088655584718577,0.8421834887177408,0.9939432702464363,0.8547254676101146,0.04999963939189911,0.4782608695652174,0.005651403356481482
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.7350719680775261,0.5811176205497972,0.7624538063562454,0.7095886641903976,0.9844468317799522,0.7195669763678468,0.05521898344159126,0.2254460563615141,0.014530888310185185
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.6352071241154489,0.4654238275560734,0.9864180763057168,0.46842568161829373,0.9988239947828133,0.5233952226837354,0.09543174505233765,0.1425189393939394,0.0009946469907407408
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.0,0.0,0.0,0.0,0.952547869654717,0.0,0.11458827555179596,0.0,0.044189453125
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.5419450631031922,0.37169042769857435,0.9811827956989247,0.37435897435897436,0.999381242817997,0.4272003745318352,0.06997869163751602,0.3222885763822,0.0005696614583333334
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.8882634393470307,0.7989873417721519,0.9962121212121212,0.8014220416455053,0.9998280555953575,0.8340380549682875,0.07959164679050446,0.5260214007782101,0.00016276041666666666
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.8431237042156186,0.7287933094384708,0.9692796610169492,0.7460252751732572,0.9994636532610807,0.782051282051282,0.05986884608864784,0.5785907859078591,0.0005244502314814815
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.3593220338983051,0.2190082644628099,0.9484210526315789,0.22164821648216482,0.9995400227172454,0.26176641487507263,0.056204408407211304,0.18487972508591066,0.00044307002314814816
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.5959607107383291,0.4244615626473825,0.9861212563915267,0.42701249406927094,0.9996355580277935,0.48162682839814486,0.060560304671525955,0.24804417855499308,0.0003436053240740741
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.23142857142857143,0.1308562197092084,0.6100811123986095,0.14279902359641986,0.993479819411343,0.16863109345973992,0.08148588985204697,0.16777188328912468,0.00608543113425926
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.5351077050538525,0.3652880876634853,0.9932718185313341,0.366194188518781,0.9996372380340375,0.41911359138249893,0.09532083570957184,0.24605502024856862,0.00031647858796296296
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.7582114269942037,0.6105801289175372,0.9653273983835071,0.6242708885690478,0.9969607047879168,0.671736685088277,0.09950605034828186,0.25864886951784255,0.00267650462962963
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq21,False,False,0.5,0.02,0.9647626709573612,0.9319241529375194,0.9457413249211356,0.9845648604269294,0.9984006992291742,0.9765472312703583,0.062340881675481796,0.848890749267476,0.0015552662037037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.9731682939955408,0.9477388439652591,0.9497298919567827,0.9977928425035473,0.9967865399188481,0.9877949806467724,0.003672246355563402,0.8274288781535158,0.003029152199074074
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.027010542824779996,0.013690160748984279,0.02350265352539803,0.03174928308070463,0.9390786112950525,0.029667342954484553,0.07243066281080246,0.025318523358379613,0.05823206018518518
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.0041759465478841875,0.002092342028176873,0.01668520578420467,0.002386634844868735,0.9915250174964289,0.0028802949422020814,0.08101053535938263,0.0036363636363636364,0.007993344907407407
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.8034531218630797,0.6714765100671141,0.9005400540054005,0.7252627763682493,0.9979505346229819,0.7546387087041786,0.03937692940235138,0.4930306650736758,0.001998336226851852
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.7792649245804122,0.6383571179951271,0.7194978422910946,0.8498609823911029,0.9934061272294668,0.8201413111528486,0.03171423822641373,0.4163378058405683,0.006465205439814815
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.004588112617309697,0.00229933110367893,0.009883198562443846,0.0029875067897881585,0.9896922645215602,0.0034720030301117356,0.048001497983932495,0.003216374269005848,0.009964554398148149
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.6529006882989183,0.4846715328467153,0.97265625,0.4913665515540207,0.9994743659539319,0.545335085413929,0.037512511014938354,0.4778501628664495,0.0005063657407407407
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.5438655462184874,0.3734995383194829,0.9995881383855024,0.37355702631983995,0.9999903933906528,0.4270481418918919,0.045809175819158554,0.32885736002026855,9.04224537037037e-06
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.6983189459336665,0.5364746945898778,0.9598251457119067,0.5487979052606522,0.9981113611899403,0.6002030615432677,0.048720069229602814,0.25888060994628315,0.0017451533564814814
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.9241318074191003,0.8589637780834479,0.9994664959453692,0.8593577981651376,0.9999498455242146,0.8841463414634146,0.04310380667448044,0.517854001759015,4.521122685185185e-05
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.31880312818769124,0.18962867081951298,0.47439789516292247,0.24006554690700532,0.9742432657595113,0.2663817987590063,0.09256015717983246,0.136938202247191,0.023482711226851853
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.6898963105859658,0.5265967237253819,0.7770233568712657,0.620338248048569,0.9922532553311946,0.6464075915047447,0.06428705155849457,0.3994827180813543,0.007423683449074074
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.5355191256830601,0.3656716417910448,0.6736613603473227,0.44439140811455846,0.991522715738426,0.47684900635115757,0.05990838259458542,0.24231738035264483,0.008156105324074073
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.5685528964437486,0.3971875,0.9765655013446024,0.40100962296892256,0.999414884943359,0.45459422726134696,0.06261635571718216,0.21042128603104213,0.0005515769675925925
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.5681336161187699,0.3967783743751157,0.9830275229357798,0.3995152870991797,0.999648382559775,0.4533338974445761,0.05706295371055603,0.3096976016684046,0.0003345630787037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.716037646164084,0.5576780690063675,0.9572953736654805,0.5719058466211085,0.9983847241051083,0.6219858624562331,0.05269825458526611,0.23444676409185805,0.0015190972222222222
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.5307330663416333,0.3612230386347476,0.7825417201540437,0.4015281254116717,0.9917767788662246,0.444846609650019,0.06117509305477142,0.22383985441310283,0.007658781828703704
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.748635027299454,0.5982547407283101,0.9676981541802389,0.610445205479452,0.9975938207699774,0.6591110782428635,0.06658939272165298,0.2687710695678823,0.002152054398148148
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.6051242236024845,0.4338194367137927,0.8921703296703297,0.45782424812030076,0.9953859717868339,0.507210537276135,0.06687857955694199,0.27731995700465784,0.004258897569444444
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.5106496272630457,0.3428673578834466,0.7127991675338189,0.39782626731933957,0.9803935497620232,0.43639309051857517,0.09074906259775162,0.08862959285004965,0.017469618055555556
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq22,False,False,0.5,0.02,0.857556687643592,0.7506339074932238,0.9896253602305476,0.7565876443112717,0.9990931533074714,0.7939810961285907,0.06828697770833969,0.3862057825876272,0.0008138020833333334
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.9704324574484496,0.9425631805014484,0.9807712296019124,0.9603093832688785,0.9981640632753112,0.9643331630045989,0.0067452322691679,0.8514997541386657,0.0016728153935185186
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.11900841996330966,0.06326898069420826,0.13407525172231055,0.10698579161028417,0.9172809006965819,0.11149107190072448,0.12312214821577072,0.06657509157509157,0.07387514467592593
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.7637037690881808,0.6177352563187205,0.9301225542894002,0.6477987421383647,0.9933152330412605,0.6896661671396231,0.08062764257192612,0.26019378280177635,0.00587745949074074
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.4571217166111728,0.2962785344331479,0.9906991661321359,0.2971049341156103,0.9997105643994211,0.3454793540017,0.07294667512178421,0.1954507160909857,0.00026222511574074077
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.41191460445098815,0.25937812009699046,0.47203114860480205,0.36538075145670085,0.9595778930423896,0.3826729235495886,0.10451097786426544,0.18627040602762662,0.036783854166666664
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.7461124836506322,0.5950394065832174,0.995733126454616,0.5965605391587264,0.9993825566644589,0.6485598787266296,0.10734719038009644,0.18905549543978978,0.0004973234953703704
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.8087966420312621,0.6789744476631069,0.9907261371522301,0.6833173788182055,0.9983221093482479,0.7285278208185269,0.10711982846260071,0.2716582673386129,0.0013292100694444445
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.5096105124480627,0.34193109700815955,0.5897576231430806,0.44864093261166954,0.9440493074142399,0.4711901251842783,0.143080934882164,0.11349480968858132,0.047444661458333336
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.9246813441483198,0.8599137931034483,0.9632141625474192,0.8891129032258065,0.9930240669689571,0.9030067895247332,0.10795460641384125,0.5344346706715297,0.005787037037037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.9030786773090079,0.8232848232848233,0.9861048857014791,0.8329477093937991,0.9967864917473883,0.8596511032189158,0.09821104258298874,0.4721333082282056,0.0025227864583333335
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.5447461698450362,0.3743306896412899,0.6468623904271602,0.4704751302939837,0.9441147651080602,0.4976130841521632,0.1500784158706665,0.07826894236949225,0.0458984375
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.9496057235364771,0.9040469324848365,0.977686972417872,0.9230925427686685,0.9954341918519578,0.9335181477488578,0.1112140342593193,0.6892763555734731,0.0037525318287037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq23,False,False,0.5,0.02,0.9053674334428727,0.8270971110337626,0.9849740932642487,0.8376663435269234,0.9967007212905868,0.8634943130200952,0.0990711972117424,0.4268891069676153,0.0026222511574074073
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9648691114998073,0.93212280902738,0.991349375571124,0.9397666897666898,0.9984776362622754,0.9496492722837568,0.012013227678835392,0.7111466821885913,0.0012839988425925927
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.2507026419336706,0.14331619537275064,0.43091787439613527,0.17677368212445502,0.9888389896348512,0.2004134088253797,0.07639118283987045,0.15498839907192574,0.010651765046296295
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9423310589774745,0.8909508660303994,0.9229783338419286,0.9625127291242362,0.9866989881956155,0.9543372079815229,0.015843238681554794,0.5572005383580081,0.011411313657407407
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8928525682080184,0.806444148782322,0.8598655399987665,0.9284715284715285,0.9762285905604905,0.9138882697678078,0.028880206868052483,0.30332681017612523,0.020543981481481483
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8871956694630442,0.7972611582441903,0.9968292401706446,0.7992881246244165,0.9993817376544251,0.8322743988139933,0.0408572182059288,0.3177373567448218,0.0004973234953703704
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9474891299154283,0.9002179044852007,0.999697519661222,0.9004631731904459,0.9999322569718866,0.9187020495904525,0.03468542918562889,0.509840895698291,5.425347222222222e-05
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8492921694614219,0.7380606500817142,0.8208623649399172,0.8797619047619047,0.9614816744832378,0.8673153660670465,0.055136892944574356,0.15540932843042385,0.03208188657407408
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8877573610803631,0.7981687898089171,0.8222990391375674,0.9645385196893684,0.9684197374038171,0.9322855776384313,0.053462665528059006,0.3173851255329228,0.027425130208333332
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.5764380190710551,0.4049265341400173,0.4074798869319417,0.9847609038360483,0.9220560052630073,0.7673409221194005,0.08311924338340759,0.13763470195062066,0.07392035590277778
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.5638433709299852,0.39260576424390603,0.7279846132710537,0.4601024572371277,0.9800151400454201,0.49665398241700565,0.10535459965467453,0.13419674841554147,0.017903645833333332
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9074155718190636,0.830522153175692,0.9610571535300709,0.8594454651745449,0.9957715630006693,0.8780117398129821,0.08199448883533478,0.4231980115990058,0.0037706163194444445
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.6864416909040201,0.5225818192847826,0.9501461423923234,0.5373148292530797,0.9884880359621532,0.5884502674308197,0.15020982921123505,0.10887989615942582,0.008174189814814815
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq02,False,False,0.5,0.02,0.17493847415914685,0.09585346668164962,0.9804597701149426,0.09603692861968026,0.9998328581260446,0.11717676795428321,0.09320350736379623,0.13559322033898305,0.0001537181712962963
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.6953580199354745,0.5329876169560965,0.9986514522821577,0.5333715003324222,0.9993090496775565,0.5881789892143765,0.2493017464876175,0.2407958085528179,0.00035264756944444444
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.7962824694463001,0.6615193757957625,0.6718278571665396,0.9773308252544253,0.8898496533457974,0.8958556232481232,0.20170123875141144,0.42781080841245894,0.08950014467592593
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8548584905660377,0.7465090414795897,0.9183177096529009,0.7996029119788219,0.9816666098013125,0.820825218533448,0.1606166511774063,0.36488222698072803,0.014576099537037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9137484409479036,0.8411941353117823,0.9160334711936136,0.9114747822758159,0.9805338149709011,0.9123828865939877,0.1315670758485794,0.3892727871010201,0.015787760416666668
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8360177618960035,0.7182392776523702,0.7923203346780218,0.8848164627363737,0.9549734375674859,0.8646289633582974,0.12074381858110428,0.22328613629418356,0.03770616319444445
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.8056628698187981,0.6745690554697609,0.8282258891052577,0.7842965982433153,0.9627493471134078,0.7927056561574228,0.11055938154459,0.2333963954993528,0.030309606481481483
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.9356153645152862,0.8790199833063289,0.9233586053948115,0.9482018960860124,0.9837969273042492,0.9431268635487235,0.08965129405260086,0.4406925343811395,0.01343677662037037
convnextv2_tiny,cvc_probe,fdreset_ema_a0_30_t0_15,CVC-ClinicDB-VideoProbe,test,CVC-ClinicDB-VideoProbe:clinicdb_seq24,False,False,0.5,0.02,0.6790868112981159,0.5141040434046105,0.9463147905463419,0.5295486155013276,0.9832786746801413,0.5806975802649895,0.174153134226799,0.1410975070069332,0.0107421875
